193293,jahanpur
193294,jamgaon (a)
193295,jamgaon (p)
193296,jotibachiwadi
193297,kalambawadi (a)
193298,kalambwadi (p)
193299,kalegaon
193300,kandalgaon
193301,kapasi
193302,kari
193303,kasari
193304,kasarwadi
193305,kategaon
193310,kavhe
193306,khadkalgaon
193307,khadkoni
193308,khamgaon
193309,khandavi-goda sewadi (nv)
193311,koregaon
193312,korfale
193313,kuslamb
193314,ladole
193366,laman tanda-tambewadi
193317,mallegaon
193316,malwandi
193319,mamdapur
193320,mandegaon
193321,manegaon
193322,mirzanpur
193360,mouje tadwale
193323,mungshi (va)
193324,mungshi ®
193374,nagobachiwadi-lakshyachiwadi
193327,nari-nariwadi
193328,nimbalak
193329,pandhari
193330,pangaon
193331,pangri
193332,pathari
193333,pimpalgaon (a)
193334,pimpalgaon (dhas)
193335,pimpalgaon (pari)
193336,pimpalwadi
193337,pimpari (pangaon)
193338,pimpri (ralanjan)
193339,puri
193340,raleras
193341,rastapur
193342,ratanjan
193343,raulgaon
193344,rui
193345,sakat
193346,sangamner
193347,sarjapur
193348,sarole
193349,sasure
193356,saundare
193350,sawargaon
193352,shelgaon (markad)
193351,shelgaon ®
193354,shendri
193355,shirale
193357,shripat pimpari
193358,surdi
193359,tadsoudne
193363,tawadi
193364,tulsidasnagar
193365,turk pimpari
193353,ukadgaon-wagachiwadi(n)
193367,umbarge
193368,undegaon
193370,upalai (thonge)
193369,upale (dumala)
193371,vairag
193372,walwad
193373,wanewadi
193361,wangarwadiwadi-tawarwaqdi
193375,yawali
193376,yelamb
193377,zadi
193378,zaregaon
193380,aljapur
193379,alsunde
193381,anjandoh
193382,arjunnagar
193383,awati
193384,balewadi
193385,bhagatwatigulmarwadi
193386,bhalavni
193387,bhilarwadi
193388,bhose
193389,bitargaon (shinge)
193390,bitargaon (wangi)
193392,chikalthan
193394,delwadi
193395,deolalikhadakewadi
193467,devichamalkarmala (gramin)
193396,dhokari
193397,dilmeshwarwadachiwadi
193398,divegavan
193401,gaudare
193399,ghargaon
193400,ghoti
193402,govegaon
193403,gulsadi
193404,hingani
193405,hisare
193406,hivare
193407,hiwarwadi
193408,jategaon
193410,jehurwadi
193409,jeur
193411,jinnti
193412,kamone
193413,kandar
193414,karnjebhalewadi
193415,katraj
193416,kavitgaon
193417,kawalwadi
193418,kedgaon
193419,kem
193420,ketur
193422,khatgaon
193424,kondhar chincholi
193425,kondhej
193426,kortihulgewadigorewadikuskarwadi
193427,kugaon
193428,kumbhargaongharatwadi
193429,kumbhej
193430,lavhe
193431,limbewadirakhachiwadi
193432,malwadi
193434,mangi
193433,manjargaon
193435,mirghavan
193436,morwad
193437,nerle
193438,nimbhore
193439,nimgaon(h)
193440,padali
193441,pandedhaykhindikhambewadi
193442,pangare
193443,parewadi
193444,pathurdi
193445,phisare
193447,pomalwadi
193446,pompalwadi
193448,pondhvadi
193449,pophalaj
193450,potegaon
193451,potharenilaj
193452,punwar
193453,rajuri
193454,ramwadi
193455,ravgaon
193456,ritewadi
193457,roshewadi
193458,sade
193459,salse
193460,sangvi
193461,sarapdoh
193462,satoli
193463,savadi
193464,shelgaon (k)
193465,shelgaon (wangi)
193466,shetphal
193469,sounde
193470,takali (rashin)
193471,taratgaon
193472,umrad
193473,undargaon
193477,vadshivane
193479,vanjarwadikuranwadi
193474,veet
193475,vihal
193476,wadgaonwadgaon (north)
193478,wangi
193480,warkatne
193481,warkute
193482,washibe
193483,zare
193484,adhegaon
193485,ahergaonbhuinje
193486,akole bk
193487,akole kh.
193488,akulgaon
193489,akumbhe
193491,alegaon bk
193490,alegaon kh.
193492,ambad
193493,anjangaon kh
193494,anjangaon umate
193495,aran
193496,bairagwadi
193497,barlonigavalewadi
193498,bavi
193499,bembaleharinagar
193500,bhend
193505,bhogewaditakhale
193502,bhosare
193503,bhutashte
193504,bitergaon
193501,budrukwadi
193506,chandaj
193507,chavhanwadi(t)
193508,chinchgaon
193509,chincholi
193510,chobhe pimpari
193512,dahiwali
193511,darfal
193513,dhanore
193514,dhavalas
193515,footjawalgaon
193516,gar akole
193517,ghatane
193518,ghoti
193519,hole kh.
193521,jadhavwadi
193520,jadhavwadi (madha)
193522,jamgaon
193523,kanhergaon
193524,kapsewadi-hatkarwadi
193525,kavhe
193526,kewad-chavhanwadi
193527,khairad-pachufulwadi
193528,khairewadi
193529,kumbhej
193530,kurdu
193531,lahu
193532,laul
193533,londhewadi
193534,loninadi
193535,madha
193536,mahadeowadi
193537,mahatpur
193540,manegaon
193538,mhaisgaon
193541,mitkalwadi
193542,modnimb
193543,mungshi
193544,nagorli
193545,nimgaon
193546,nimgaon (tembhurni)badalewadi
193547,padasali
193548,palwan
193549,papnas
193550,parite
193551,paritewadi
193553,pimpal khunte
193554,randivewadi
193555,ranzani
193556,ridhore
193557,ropale kh.
193558,roplekavhe
193559,rui
193560,sapatne (bhose)
193561,sapatne tembhurni
193562,shedshinge
193563,shevere
193564,shindewadi
193565,shingewadi
193566,shiral madha
193567,shiral tembhurni
193568,solankarwadi
193569,sultanpur
193570,surli
193571,tadavale
193572,takli (tembhurni)
193573,tambave
193575,tembhurni
193576,tulshi
193577,ujani madha
193578,ujani tembhurni
193579,undargaon
193580,upalai kh.
193581,upalawate
193582,uplai bk.
193584,venegaon
193586,vitthalwadi
193587,wadachiwadi
193588,wadachiwadi (t.m.)
193589,wadachiwadi (u.b.)
193590,wadoli
193591,wadshinge
193583,wakav
193592,warawade
193585,weatalwadi
193593,akluj
193594,anandnagar
193595,babhulgaon
193596,bacheri
193597,bagechiwadi
193598,bangarde
193599,bhamb
193600,bhamburdi
193601,bijvadi
193602,bondale
193604,chakorepratap nagar (nv)tekewasti
193605,chandapuri
193606,chaudeshwarwadi
193673,chitale nagarsadshivnagar
193608,dasur
193609,deshmukhwadi
193610,dhanore
193611,dharmpuri
193612,dombalwadi
193613,dombalwadi(khudus)
193614,ekshiv
193615,fadtarinitavewadi (nv)
193616,falwani
193617,fondshirasmetewadi
193618,ganeshgaon
193619,garwadmagarwadi (nv)
193620,giravi
193621,girzani
193622,goradwadi
193623,gursale
193624,hanumanwadi
193625,islampur
193626,jadhavwadi
193627,jalbhavi
193628,jambud
193629,kacharewadi
193630,kadamwadi
193631,kalamboli
193632,kalamwadi
193633,kanher
193634,karunde
193636,khalawe
193635,khandalidattanagar
193637,khudus
193638,kolegaon
193639,kondabavivatpali (nv)
193640,kondarpatta
193643,kumod
193642,kurbavi
193644,lawang
193646,lonand
193645,londhe mohitewadi
193647,mahalung
193649,malewadi
193648,malewadi (bragh)
193650,malinagar
193651,malkhamtri
193652,malolisalamukhwadi
193653,malshiras
193655,mandaki
193656,markadwadi
193657,medad
193658,mire
193654,mondave
193659,morochi
193660,motewadi
193661,natepute
193662,neware
193663,nimgaon
193664,palasmandal
193665,panivdhulenagar (nv)
193666,pathanwasti
193667,piliv
193669,pirale
193670,pisewadi
193671,purandwade
193672,rede
193675,sangramnagar
193676,savatgavhan
193677,shendechinch
193678,shindewadi
193679,shingorni
193680,sulewadi
193682,tambave
193681,tambewadi
193683,tamsidwadi
193685,tarangfal
193690,tirwanchi
193687,tondale
193688,ughadewadi
193686,umbare (velapur)
193689,umbare dahigaon
193691,velapur
193692,vijaywadi
193693,vithalwadi
193694,vizori
193695,wafegaon
193696,wagholi
193698,yashwantngar
193697,yeliv
193700,zanjevasti
193699,zunjewadi
193779,adhegaon
193780,angar kombadwadi
193781,ankoli
193782,arbali
193783,ardhanari
193784,arjunsond
193785,ashte
193786,ashti
193787,aundhi
193788,bairagwadi
193790,bhambewadi
193792,bhoire
193793,bitle
193791,bople
193794,chikhali
193795,chincholikati
193796,dadapur
193797,degaon
193798,deodi
193800,dhokbabulgaon
193801,diksal
193802,ekurkepawarwadi
193803,galandawadipasalewadi
193804,ghatane
193805,ghodeshwar
193807,gotewadi
193808,haralwadi
193809,hingani (nipani)
193810,hivare
193811,ichgaon
193813,jamgaon
193812,jamgaon bk
193814,kamti bk
193815,kamti kh
193816,katewadi
193817,khandali
193818,khandobachi wadi
193820,khavani
193821,khuneshwar
193822,kolegaon
193824,konheri
193825,korwali
193827,kuranwadi
193828,kuranwadi (ashti)
193829,kurul
193830,lamantanda
193831,lamboti
193832,malikpethdhaingadewadikharkatne
193833,mangaolibhairowadi
193834,maslechaudhari
193835,miri
193836,mohol
0,mohol ps
193837,morvanchi
193838,mundhewadi
193839,najik pimpari
193840,nalbandwadi
193842,narkhed
193843,papari
193844,parmehwarpimpari
193846,patkul
193848,peertakali
193849,penur
193850,pokharapur
193851,pophali
193852,ramhingani
193853,sarole
193863,saundane
193854,sawaleshwar
193855,sayyadwawade
193856,shejbabulgaon
193857,shetphal
193858,shingolitaratgaon
193859,shirapur (mohol)
193860,shirapur (solapur)
193861,siddewadi
193862,sohale
193864,takali (shikandar)
193865,tambole
193867,telangwadi
193868,wadachiwadi
193870,waddegaon
193869,wadwal
193871,wafale
193873,wagholiwagholiwadi
193874,waluj
193875,warkute
193876,watwate
193877,wirawade bk
193878,wirwad kh
193880,yawali
193881,yellamwadi
193882,yenaki
193879,yeoti
194079,adivali
194081,ashale
194083,bhal
194087,chinchpada
194093,dwarli
194102,manere
194113,umboroli
194115,vasar
194317,aaine
194237,amboli
194254,chinchani
241494,d. dahanu
194261,dehane gr
194260,kolavali
194249,kotabi gr
194286,osarveera gr.
194298,saswnd talothe gr.
194313,veti
194324,chambharset
194325,chouk
194328,dabhosa pipurna
194332,dadhari
255355,jamasar
194342,koulal
194355,pimpalset
194358,sahkarset
194362,talasari kambala
194429,dandaval
194430,dolhara
194431,gomaghar
194447,saturali
194465,bhorade
194483,fangul gavan
194491,kalmbhe
194505,khadale
194522,manivali(shid)
194556,shirvali
194559,shiwale
194733,apte
194752,dhadhre
194754,dhakne
194755,dhamni
194749,dharagaon
194764,kalmgaon
194766,kandi
194769,kasara khu.
194773,kharivali so.
194777,kinhavli
194787,manjre
194788,masavne
194790,mokhavne
194807,shelavli khu
194820,talvade
194830,vehaloli va
194957,mhasroli
